iter	Passed	Remaining
6360	17744	10151
6361	17747	10148
6362	17749	10145
6363	17752	10142
6364	17755	10139
6365	17757	10136
6366	17760	10134
6367	17763	10131
6368	17766	10128
6369	17770	10126
6370	17774	10124
6371	17778	10122
6372	17782	10120
6373	17785	10117
6374	17789	10115
6375	17792	10112
6376	17794	10109
6377	17797	10107
6378	17800	10104
6379	17803	10101
6380	17806	10099
6381	17809	10096
6382	17813	10093
6383	17816	10091
6384	17819	10088
6385	17821	10085
6386	17824	10082
6387	17826	10079
6388	17829	10076
6389	17831	10073
6390	17833	10070
6391	17836	10068
6392	17840	10065
6393	17843	10062
6394	17846	10060
6395	17849	10057
6396	17852	10055
6397	17855	10052
6398	17859	10050
6399	17861	10047
6400	17864	10044
6401	17867	10041
6402	17870	10038
6403	17873	10036
6404	17875	10033
6405	17878	10030
6406	17881	10027
6407	17883	10024
6408	17886	10021
6409	17888	10018
6410	17891	10015
6411	17893	10013
6412	17896	10010
6413	17899	10007
6414	17901	10004
6415	17904	10001
6416	17908	9999
6417	17911	9996
6418	17914	9994
6419	17917	9991
6420	17920	9988
6421	17922	9985
6422	17925	9983
6423	17928	9980
6424	17931	9977
6425	17934	9974
6426	17938	9972
6427	17941	9969
6428	17944	9967
6429	17947	9964
6430	17950	9961
6431	17953	9959
6432	17956	9956
6433	17960	9954
6434	17962	9951
6435	17965	9948
6436	17968	9945
6437	17971	9943
6438	17974	9940
6439	17977	9937
6440	17980	9935
6441	17983	9932
6442	17986	9929
6443	17989	9927
6444	17992	9924
6445	17994	9921
6446	17997	9918
6447	17999	9915
6448	18002	9912
6449	18004	9909
6450	18007	9906
6451	18009	9903
6452	18012	9900
6453	18015	9897
6454	18017	9895
6455	18020	9892
6456	18022	9889
6457	18026	9886
6458	18029	9884
6459	18032	9881
6460	18035	9879
6461	18039	9876
6462	18042	9873
6463	18044	9871
6464	18047	9868
6465	18050	9865
6466	18053	9863
6467	18057	9860
6468	18060	9857
6469	18063	9855
6470	18066	9852
6471	18068	9849
6472	18071	9846
6473	18074	9844
6474	18077	9841
6475	18079	9838
6476	18082	9835
6477	18085	9832
6478	18087	9829
6479	18090	9827
6480	18094	9824
6481	18097	9821
6482	18099	9819
6483	18102	9816
6484	18105	9813
6485	18108	9810
6486	18110	9807
6487	18113	9804
6488	18115	9802
6489	18119	9799
6490	18122	9796
6491	18125	9794
6492	18128	9791
6493	18130	9788
6494	18132	9785
6495	18135	9782
6496	18137	9779
6497	18140	9776
6498	18143	9773
6499	18145	9770
6500	18148	9767
6501	18150	9764
6502	18153	9761
6503	18156	9759
6504	18159	9756
6505	18162	9754
6506	18165	9751
6507	18167	9748
6508	18170	9745
6509	18172	9742
6510	18175	9739
6511	18178	9736
6512	18180	9733
6513	18183	9731
6514	18186	9728
6515	18188	9725
6516	18191	9722
6517	18193	9719
6518	18196	9716
6519	18199	9713
6520	18201	9710
6521	18204	9707
6522	18206	9704
6523	18209	9701
6524	18211	9698
6525	18214	9695
6526	18216	9693
6527	18219	9690
6528	18222	9687
6529	18225	9685
6530	18228	9682
6531	18230	9679
6532	18233	9676
6533	18235	9673
6534	18238	9670
6535	18241	9667
6536	18244	9665
6537	18247	9662
6538	18250	9659
6539	18253	9657
6540	18257	9654
6541	18260	9652
6542	18263	9649
6543	18265	9646
6544	18269	9643
6545	18271	9641
6546	18275	9638
6547	18278	9635
6548	18280	9633
6549	18283	9630
6550	18286	9627
6551	18289	9624
6552	18292	9622
6553	18295	9619
6554	18298	9616
6555	18300	9613
6556	18303	9610
6557	18306	9608
6558	18309	9605
6559	18312	9602
6560	18315	9600
6561	18318	9597
6562	18321	9594
6563	18323	9591
6564	18326	9588
6565	18328	9585
6566	18331	9582
6567	18333	9579
6568	18336	9577
6569	18338	9574
6570	18341	9571
6571	18344	9568
6572	18347	9565
6573	18351	9563
6574	18354	9561
6575	18357	9558
6576	18360	9555
6577	18362	9552
6578	18365	9549
6579	18367	9546
6580	18370	9543
6581	18373	9541
6582	18376	9538
6583	18379	9535
6584	18382	9533
6585	18386	9530
6586	18389	9528
6587	18392	9525
6588	18394	9522
6589	18397	9519
6590	18399	9516
6591	18401	9513
6592	18404	9510
6593	18406	9507
6594	18409	9504
6595	18412	9502
6596	18414	9499
6597	18417	9496
6598	18420	9493
6599	18422	9490
6600	18425	9487
6601	18428	9485
6602	18431	9482
6603	18434	9479
6604	18437	9476
6605	18440	9474
6606	18443	9471
6607	18446	9468
6608	18449	9466
6609	18452	9463
6610	18455	9460
6611	18458	9457
6612	18460	9455
6613	18463	9452
6614	18465	9449
6615	18469	9446
6616	18472	9443
6617	18475	9441
6618	18478	9438
6619	18481	9436
6620	18483	9433
6621	18486	9430
6622	18489	9427
6623	18491	9424
6624	18494	9421
6625	18497	9418
6626	18500	9416
6627	18503	9413
6628	18507	9411
6629	18510	9408
6630	18512	9405
6631	18515	9402
6632	18518	9400
6633	18520	9397
6634	18523	9394
6635	18525	9391
6636	18528	9388
6637	18530	9385
6638	18533	9382
6639	18536	9379
6640	18539	9377
6641	18542	9374
6642	18544	9371
6643	18547	9368
6644	18549	9365
6645	18551	9362
6646	18554	9359
6647	18557	9356
6648	18559	9353
6649	18562	9350
6650	18564	9347
6651	18566	9344
6652	18569	9342
6653	18572	9339
6654	18574	9336
6655	18577	9333
6656	18580	9330
6657	18582	9327
6658	18585	9324
6659	18588	9321
6660	18591	9319
6661	18594	9316
6662	18596	9313
6663	18599	9311
6664	18602	9308
6665	18604	9305
6666	18607	9302
6667	18610	9299
6668	18614	9297
6669	18616	9294
6670	18619	9291
6671	18622	9288
6672	18624	9285
6673	18627	9282
6674	18629	9280
6675	18632	9277
6676	18635	9274
6677	18638	9271
6678	18640	9268
6679	18643	9265
6680	18645	9262
6681	18648	9259
6682	18651	9257
6683	18653	9254
6684	18656	9251
6685	18658	9248
6686	18661	9245
6687	18663	9242
6688	18666	9239
6689	18669	9237
6690	18672	9234
6691	18675	9231
6692	18678	9228
6693	18680	9225
6694	18683	9223
6695	18685	9220
6696	18688	9217
6697	18691	9214
6698	18693	9211
6699	18696	9208
6700	18699	9205
6701	18701	9202
6702	18704	9200
6703	18706	9197
6704	18709	9194
6705	18711	9191
6706	18714	9188
6707	18716	9185
6708	18719	9182
6709	18721	9179
6710	18724	9176
6711	18727	9173
6712	18729	9170
6713	18732	9168
6714	18734	9165
6715	18739	9163
6716	18741	9160
6717	18744	9157
6718	18747	9154
6719	18749	9151
6720	18752	9148
6721	18755	9146
6722	18758	9143
6723	18761	9140
6724	18764	9138
6725	18767	9135
6726	18769	9132
6727	18772	9129
6728	18775	9127
6729	18779	9124
6730	18782	9122
6731	18785	9119
6732	18788	9116
6733	18791	9113
6734	18793	9110
6735	18796	9107
6736	18799	9105
6737	18801	9102
6738	18804	9099
6739	18807	9096
6740	18809	9093
6741	18812	9090
6742	18815	9088
6743	18817	9085
6744	18820	9082
6745	18823	9079
6746	18825	9076
6747	18828	9073
6748	18830	9070
6749	18833	9067
6750	18835	9064
6751	18838	9061
6752	18840	9059
6753	18843	9056
6754	18846	9053
6755	18849	9050
6756	18852	9048
6757	18854	9045
6758	18857	9042
6759	18860	9039
6760	18862	9036
6761	18865	9033
6762	18867	9030
6763	18870	9028
6764	18873	9025
6765	18876	9022
6766	18878	9019
6767	18881	9016
6768	18883	9013
6769	18885	9010
6770	18888	9007
6771	18890	9004
6772	18893	9001
6773	18896	8998
6774	18898	8996
6775	18901	8993
6776	18903	8990
6777	18906	8987
6778	18908	8984
6779	18911	8981
6780	18914	8978
6781	18916	8975
6782	18920	8973
6783	18923	8970
6784	18926	8967
6785	18929	8965
6786	18932	8962
6787	18935	8959
6788	18937	8957
6789	18941	8954
6790	18943	8951
6791	18946	8948
6792	18948	8945
6793	18951	8943
6794	18954	8940
6795	18958	8937
6796	18961	8935
6797	18964	8932
6798	18967	8929
6799	18970	8927
6800	18973	8924
6801	18976	8921
6802	18978	8918
6803	18981	8915
6804	18984	8913
6805	18987	8910
6806	18990	8907
6807	18992	8904
6808	18994	8901
6809	18997	8898
6810	18999	8896
6811	19002	8893
6812	19006	8890
6813	19009	8888
6814	19012	8885
6815	19015	8882
6816	19018	8880
6817	19021	8877
6818	19024	8874
6819	19027	8872
6820	19029	8869
6821	19032	8866
6822	19035	8863
6823	19038	8860
6824	19041	8858
6825	19044	8855
6826	19047	8852
6827	19050	8850
6828	19054	8847
6829	19057	8844
6830	19059	8842
6831	19062	8839
6832	19064	8836
6833	19067	8833
6834	19069	8830
6835	19072	8827
6836	19076	8825
6837	19079	8822
6838	19082	8819
6839	19085	8817
6840	19087	8814
6841	19090	8811
6842	19093	8808
6843	19096	8805
6844	19099	8803
6845	19101	8800
6846	19104	8797
6847	19107	8794
6848	19110	8791
6849	19112	8789
6850	19115	8786
6851	19117	8783
6852	19120	8780
6853	19122	8777
6854	19125	8774
6855	19128	8771
6856	19131	8769
6857	19133	8766
6858	19136	8763
6859	19138	8760
6860	19141	8757
6861	19144	8754
6862	19147	8751
6863	19149	8748
6864	19152	8746
6865	19154	8743
6866	19157	8740
6867	19159	8737
6868	19162	8734
6869	19164	8731
6870	19167	8728
6871	19170	8726
6872	19173	8723
6873	19176	8720
6874	19179	8717
6875	19182	8715
6876	19184	8712
6877	19187	8709
6878	19190	8706
6879	19193	8704
6880	19196	8701
6881	19199	8698
6882	19201	8695
6883	19204	8692
6884	19206	8689
6885	19209	8686
6886	19212	8684
6887	19214	8681
6888	19217	8678
6889	19220	8675
6890	19223	8672
6891	19225	8670
6892	19228	8667
6893	19231	8664
6894	19234	8661
6895	19237	8658
6896	19239	8656
6897	19242	8653
6898	19246	8650
6899	19249	8648
6900	19251	8645
6901	19254	8642
6902	19256	8639
6903	19260	8636
6904	19263	8634
6905	19265	8631
6906	19268	8628
6907	19271	8625
6908	19273	8622
6909	19276	8619
6910	19278	8617
6911	19281	8614
6912	19284	8611
6913	19287	8608
6914	19290	8606
6915	19293	8603
6916	19296	8600
6917	19299	8598
6918	19302	8595
6919	19305	8592
6920	19307	8589
6921	19310	8586
6922	19313	8584
6923	19316	8581
6924	19318	8578
6925	19321	8575
6926	19323	8572
6927	19326	8569
6928	19329	8567
6929	19332	8564
6930	19334	8561
6931	19337	8558
6932	19339	8555
6933	19342	8552
6934	19345	8549
6935	19347	8546
6936	19350	8544
6937	19353	8541
6938	19355	8538
6939	19358	8535
6940	19360	8532
6941	19363	8529
6942	19365	8526
6943	19368	8523
6944	19370	8520
6945	19373	8518
6946	19376	8515
6947	19379	8512
6948	19381	8509
6949	19383	8506
6950	19386	8503
6951	19388	8500
6952	19391	8497
6953	19393	8494
6954	19396	8492
6955	19399	8489
6956	19401	8486
6957	19404	8483
6958	19406	8480
6959	19409	8477
6960	19412	8474
6961	19415	8472
6962	19418	8469
6963	19421	8466
6964	19424	8464
6965	19427	8461
6966	19429	8458
6967	19432	8455
6968	19435	8453
6969	19438	8450
6970	19441	8447
6971	19444	8444
6972	19447	8442
6973	19450	8439
6974	19453	8436
6975	19456	8434
6976	19459	8431
6977	19462	8428
6978	19465	8426
6979	19468	8423
6980	19470	8420
6981	19473	8417
6982	19476	8414
6983	19478	8411
6984	19481	8408
6985	19483	8405
6986	19486	8403
6987	19489	8400
6988	19493	8398
6989	19496	8395
6990	19499	8392
6991	19502	8389
6992	19504	8387
6993	19507	8384
6994	19509	8381
6995	19512	8378
6996	19515	8375
6997	19517	8372
6998	19520	8370
6999	19523	8367
7000	19526	8364
7001	19529	8361
7002	19532	8358
7003	19534	8356
7004	19537	8353
7005	19539	8350
7006	19542	8347
7007	19544	8344
7008	19547	8341
7009	19550	8338
7010	19552	8336
7011	19555	8333
7012	19558	8330
7013	19562	8327
7014	19564	8325
7015	19567	8322
7016	19569	8319
7017	19572	8316
7018	19575	8313
7019	19578	8310
7020	19581	8308
7021	19584	8305
7022	19586	8302
7023	19589	8299
7024	19592	8297
7025	19595	8294
7026	19598	8291
7027	19600	8288
7028	19603	8285
7029	19606	8283
7030	19608	8280
7031	19611	8277
7032	19613	8274
7033	19616	8271
7034	19619	8268
7035	19621	8265
7036	19624	8263
7037	19627	8260
7038	19629	8257
7039	19631	8254
7040	19634	8251
7041	19637	8248
7042	19640	8245
7043	19643	8243
7044	19645	8240
7045	19648	8237
7046	19651	8234
7047	19654	8232
7048	19656	8229
7049	19659	8226
7050	19662	8223
7051	19666	8221
7052	19669	8218
7053	19672	8215
7054	19675	8213
7055	19678	8210
7056	19681	8207
7057	19684	8205
7058	19688	8202
7059	19691	8200
7060	19693	8197
7061	19697	8194
7062	19700	8191
7063	19702	8189
7064	19705	8186
7065	19708	8183
7066	19711	8180
7067	19714	8177
7068	19716	8175
7069	19719	8172
7070	19722	8169
7071	19725	8166
7072	19728	8164
7073	19731	8161
7074	19733	8158
7075	19736	8155
7076	19738	8152
7077	19741	8149
7078	19744	8146
7079	19746	8144
7080	19749	8141
7081	19752	8138
7082	19754	8135
7083	19757	8132
7084	19760	8129
7085	19762	8127
7086	19765	8124
7087	19768	8121
7088	19770	8118
7089	19772	8115
7090	19775	8112
7091	19777	8109
7092	19780	8106
7093	19783	8104
7094	19786	8101
7095	19788	8098
7096	19791	8095
7097	19793	8092
7098	19796	8089
7099	19799	8087
7100	19802	8084
7101	19805	8081
7102	19807	8078
7103	19810	8076
7104	19813	8073
7105	19815	8070
7106	19818	8067
7107	19820	8064
7108	19823	8061
7109	19826	8058
7110	19829	8056
7111	19831	8053
7112	19834	8050
7113	19837	8047
7114	19840	8044
7115	19842	8041
7116	19845	8039
7117	19848	8036
7118	19850	8033
7119	19853	8030
7120	19856	8027
7121	19858	8024
7122	19860	8021
7123	19863	8019
7124	19866	8016
7125	19869	8013
7126	19872	8010
7127	19875	8008
7128	19878	8005
7129	19881	8002
7130	19885	8000
7131	19888	7997
7132	19891	7995
7133	19894	7992
7134	19897	7989
7135	19900	7986
7136	19903	7984
7137	19906	7981
7138	19908	7978
7139	19911	7975
7140	19914	7972
7141	19916	7969
7142	19919	7967
7143	19921	7964
7144	19924	7961
7145	19927	7958
7146	19930	7956
7147	19933	7953
7148	19936	7950
7149	19938	7947
7150	19941	7944
7151	19944	7942
7152	19948	7939
7153	19951	7937
7154	19954	7934
7155	19958	7931
7156	19962	7929
7157	19965	7926
7158	19967	7924
7159	19970	7921
7160	19973	7918
7161	19975	7915
7162	19978	7912
7163	19982	7910
7164	19985	7907
7165	19988	7905
7166	19991	7902
7167	19993	7899
7168	19996	7896
7169	19999	7893
7170	20002	7891
7171	20005	7888
7172	20008	7885
7173	20011	7883
7174	20014	7880
7175	20017	7877
7176	20021	7875
7177	20023	7872
7178	20026	7869
7179	20029	7866
7180	20032	7864
7181	20035	7861
7182	20038	7858
7183	20041	7855
7184	20044	7853
7185	20047	7850
7186	20051	7848
7187	20054	7845
7188	20057	7842
7189	20061	7840
7190	20064	7837
7191	20067	7834
7192	20069	7831
7193	20071	7829
7194	20074	7826
7195	20077	7823
7196	20079	7820
7197	20082	7817
7198	20084	7814
7199	20087	7811
7200	20090	7808
7201	20093	7806
7202	20096	7803
7203	20099	7800
7204	20102	7798
7205	20105	7795
7206	20107	7792
7207	20110	7789
7208	20113	7786
7209	20115	7783
7210	20118	7781
7211	20120	7778
7212	20123	7775
7213	20126	7772
7214	20129	7770
7215	20132	7767
7216	20135	7764
7217	20138	7761
7218	20140	7758
7219	20143	7756
7220	20145	7753
7221	20148	7750
7222	20151	7747
7223	20153	7744
7224	20155	7741
7225	20158	7738
7226	20160	7735
7227	20162	7732
7228	20165	7729
7229	20168	7726
7230	20170	7724
7231	20173	7721
7232	20175	7718
7233	20178	7715
7234	20180	7712
7235	20183	7709
7236	20185	7706
7237	20188	7703
7238	20191	7701
7239	20194	7698
7240	20196	7695
7241	20199	7692
7242	20202	7689
7243	20205	7687
7244	20208	7684
7245	20211	7681
7246	20214	7678
7247	20216	7676
7248	20219	7673
7249	20221	7670
7250	20224	7667
7251	20226	7664
7252	20229	7661
7253	20232	7659
7254	20235	7656
7255	20238	7653
7256	20241	7650
7257	20244	7648
7258	20247	7645
7259	20250	7642
7260	20252	7639
7261	20257	7637
7262	20260	7634
7263	20264	7632
7264	20267	7629
7265	20270	7627
7266	20273	7624
7267	20275	7621
7268	20278	7618
7269	20280	7615
7270	20283	7612
7271	20286	7610
7272	20288	7607
7273	20291	7604
7274	20294	7601
7275	20297	7598
7276	20300	7596
7277	20303	7593
7278	20306	7590
7279	20309	7588
7280	20312	7585
7281	20314	7582
7282	20317	7579
7283	20319	7576
7284	20322	7573
7285	20324	7570
7286	20327	7567
7287	20329	7565
7288	20332	7562
7289	20335	7559
7290	20337	7556
7291	20340	7553
7292	20343	7550
7293	20345	7548
7294	20348	7545
7295	20350	7542
7296	20353	7539
7297	20355	7536
7298	20359	7533
7299	20362	7531
7300	20365	7528
7301	20367	7525
7302	20370	7522
7303	20373	7519
7304	20375	7517
7305	20377	7514
7306	20380	7511
7307	20383	7508
7308	20386	7505
7309	20389	7502
7310	20392	7500
7311	20395	7497
7312	20398	7494
7313	20400	7492
7314	20403	7489
7315	20405	7486
7316	20409	7483
7317	20412	7481
7318	20415	7478
7319	20419	7475
7320	20422	7473
7321	20426	7470
7322	20429	7468
7323	20432	7465
7324	20435	7462
7325	20437	7459
7326	20440	7456
7327	20442	7453
7328	20444	7450
7329	20447	7448
7330	20450	7445
7331	20453	7442
7332	20456	7439
7333	20458	7436
7334	20461	7434
7335	20464	7431
7336	20466	7428
7337	20469	7425
7338	20471	7422
7339	20474	7419
7340	20476	7416
7341	20479	7414
7342	20482	7411
7343	20484	7408
7344	20487	7405
7345	20490	7402
7346	20492	7399
7347	20494	7396
7348	20497	7393
7349	20499	7391
7350	20502	7388
7351	20504	7385
7352	20507	7382
7353	20509	7379
7354	20512	7376
7355	20515	7374
7356	20518	7371
7357	20521	7368
7358	20524	7365
7359	20527	7363
7360	20530	7360
7361	20533	7357
7362	20536	7354
7363	20539	7352
7364	20541	7349
7365	20544	7346
7366	20547	7343
7367	20550	7341
7368	20553	7338
7369	20556	7335
7370	20559	7332
7371	20562	7330
7372	20565	7327
7373	20567	7324
7374	20570	7321
7375	20572	7318
7376	20575	7315
7377	20577	7312
7378	20580	7310
7379	20583	7307
7380	20587	7304
7381	20591	7302
7382	20594	7299
7383	20597	7297
7384	20601	7294
7385	20604	7292
7386	20606	7289
7387	20608	7286
7388	20610	7283
7389	20613	7280
7390	20616	7277
7391	20619	7274
7392	20622	7272
7393	20625	7269
7394	20628	7266
7395	20630	7263
7396	20633	7260
7397	20636	7258
7398	20638	7255
7399	20641	7252
7400	20643	7249
7401	20646	7246
7402	20648	7243
7403	20651	7240
7404	20654	7238
7405	20657	7235
7406	20659	7232
7407	20662	7229
7408	20665	7226
7409	20668	7224
7410	20671	7221
7411	20674	7218
7412	20678	7216
7413	20681	7213
7414	20683	7210
7415	20686	7207
7416	20689	7205
7417	20691	7202
7418	20693	7199
7419	20696	7196
7420	20699	7193
7421	20702	7190
7422	20705	7188
7423	20707	7185
7424	20710	7182
7425	20713	7179
7426	20717	7177
7427	20720	7174
7428	20723	7171
7429	20725	7169
7430	20729	7166
7431	20731	7163
7432	20734	7160
7433	20737	7158
7434	20740	7155
7435	20743	7152
7436	20745	7149
7437	20748	7146
7438	20751	7144
7439	20753	7141
7440	20756	7138
7441	20759	7135
7442	20762	7132
7443	20765	7130
7444	20768	7127
7445	20771	7124
7446	20773	7121
7447	20776	7119
7448	20779	7116
7449	20782	7113
7450	20784	7110
7451	20787	7107
7452	20790	7104
7453	20793	7102
7454	20795	7099
7455	20798	7096
7456	20800	7093
7457	20803	7090
7458	20805	7087
7459	20808	7085
7460	20811	7082
7461	20814	7079
7462	20817	7076
7463	20820	7074
7464	20824	7071
7465	20826	7068
7466	20829	7065
7467	20831	7062
7468	20834	7060
7469	20837	7057
7470	20840	7054
7471	20843	7051
7472	20846	7049
7473	20848	7046
7474	20851	7043
7475	20854	7040
7476	20856	7037
7477	20859	7035
7478	20862	7032
7479	20864	7029
7480	20868	7026
7481	20870	7023
7482	20874	7021
7483	20876	7018
7484	20878	7015
7485	20881	7012
7486	20884	7009
7487	20886	7006
7488	20889	7004
7489	20891	7001
7490	20894	6998
7491	20896	6995
7492	20899	6992
7493	20903	6990
7494	20906	6987
7495	20909	6984
7496	20913	6982
7497	20916	6979
7498	20919	6976
7499	20921	6973
7500	20924	6971
7501	20927	6968
7502	20929	6965
7503	20932	6962
7504	20935	6959
7505	20938	6957
7506	20941	6954
7507	20944	6951
7508	20947	6948
7509	20949	6946
7510	20952	6943
7511	20955	6940
7512	20957	6937
7513	20960	6934
7514	20963	6932
7515	20966	6929
7516	20970	6926
7517	20973	6924
7518	20976	6921
7519	20979	6918
7520	20982	6915
7521	20984	6913
7522	20987	6910
7523	20989	6907
7524	20992	6904
7525	20996	6902
7526	20999	6899
7527	21002	6896
7528	21005	6893
7529	21007	6890
7530	21010	6888
7531	21013	6885
7532	21016	6882
7533	21018	6879
7534	21021	6876
7535	21024	6874
7536	21027	6871
7537	21029	6868
7538	21033	6865
7539	21035	6863
7540	21038	6860
7541	21041	6857
7542	21043	6854
7543	21046	6851
7544	21048	6848
7545	21051	6845
7546	21053	6843
7547	21056	6840
7548	21059	6837
7549	21061	6834
7550	21064	6831
7551	21066	6828
7552	21069	6826
7553	21072	6823
7554	21074	6820
7555	21078	6817
7556	21080	6814
7557	21083	6812
7558	21085	6809
7559	21088	6806
7560	21091	6803
7561	21093	6800
7562	21096	6797
7563	21098	6794
7564	21101	6792
7565	21103	6789
7566	21106	6786
7567	21109	6783
7568	21112	6780
7569	21115	6778
7570	21118	6775
7571	21121	6772
7572	21124	6769
7573	21126	6767
7574	21129	6764
7575	21132	6761
7576	21134	6758
7577	21137	6755
7578	21140	6752
7579	21143	6750
7580	21146	6747
7581	21148	6744
7582	21151	6741
7583	21153	6738
7584	21155	6735
7585	21158	6732
7586	21161	6730
7587	21164	6727
7588	21166	6724
7589	21169	6721
7590	21172	6719
7591	21174	6716
7592	21177	6713
7593	21180	6710
7594	21182	6707
7595	21185	6704
7596	21188	6702
7597	21191	6699
7598	21194	6696
7599	21197	6693
7600	21200	6691
7601	21203	6688
7602	21206	6685
7603	21209	6683
7604	21212	6680
7605	21214	6677
7606	21217	6674
7607	21219	6671
7608	21222	6668
7609	21225	6666
7610	21228	6663
7611	21230	6660
7612	21233	6657
7613	21236	6654
7614	21239	6652
7615	21241	6649
7616	21244	6646
7617	21246	6643
7618	21249	6640
7619	21252	6637
7620	21255	6635
7621	21258	6632
7622	21261	6629
7623	21264	6627
7624	21266	6624
7625	21269	6621
7626	21272	6618
7627	21274	6615
7628	21277	6612
7629	21280	6610
7630	21283	6607
7631	21286	6604
7632	21289	6601
7633	21292	6599
7634	21295	6596
7635	21298	6593
7636	21301	6591
7637	21304	6588
7638	21307	6585
7639	21310	6582
7640	21312	6579
7641	21315	6577
7642	21318	6574
7643	21321	6571
7644	21323	6568
7645	21326	6565
7646	21329	6563
7647	21332	6560
7648	21335	6557
7649	21338	6555
7650	21341	6552
7651	21344	6549
7652	21347	6546
7653	21350	6544
7654	21353	6541
7655	21356	6538
7656	21359	6536
7657	21362	6533
7658	21365	6530
7659	21367	6527
7660	21370	6524
7661	21373	6521
7662	21375	6518
7663	21378	6516
7664	21380	6513
7665	21383	6510
7666	21386	6507
7667	21389	6505
7668	21392	6502
7669	21395	6499
7670	21398	6496
7671	21401	6493
7672	21404	6491
7673	21407	6488
7674	21410	6485
7675	21413	6483
7676	21416	6480
7677	21419	6477
7678	21422	6474
7679	21425	6472
7680	21428	6469
7681	21431	6466
7682	21433	6463
7683	21436	6461
7684	21439	6458
7685	21441	6455
7686	21444	6452
7687	21446	6449
7688	21449	6446
7689	21452	6444
7690	21455	6441
7691	21457	6438
7692	21460	6435
7693	21462	6432
7694	21466	6430
7695	21469	6427
7696	21472	6424
7697	21475	6421
7698	21478	6419
7699	21480	6416
7700	21483	6413
7701	21486	6410
7702	21489	6408
7703	21492	6405
7704	21495	6402
7705	21498	6399
7706	21500	6396
7707	21503	6394
7708	21506	6391
7709	21509	6388
7710	21511	6385
7711	21513	6382
7712	21516	6379
7713	21519	6377
7714	21522	6374
7715	21525	6371
7716	21528	6369
7717	21531	6366
7718	21533	6363
7719	21535	6360
7720	21538	6357
7721	21540	6354
7722	21543	6351
7723	21546	6349
7724	21549	6346
7725	21551	6343
7726	21554	6340
7727	21556	6337
7728	21559	6334
7729	21561	6331
7730	21564	6329
7731	21567	6326
7732	21570	6323
7733	21574	6321
7734	21577	6318
7735	21580	6315
7736	21583	6313
7737	21587	6310
7738	21589	6307
7739	21592	6304
7740	21595	6301
7741	21598	6299
7742	21601	6296
7743	21605	6294
7744	21608	6291
7745	21612	6288
7746	21615	6286
7747	21618	6283
7748	21621	6280
7749	21624	6278
7750	21627	6275
7751	21630	6272
7752	21632	6269
7753	21635	6266
7754	21638	6264
7755	21640	6261
7756	21643	6258
7757	21646	6255
7758	21648	6252
7759	21651	6249
7760	21654	6247
7761	21656	6244
7762	21659	6241
7763	21661	6238
7764	21664	6235
7765	21666	6232
7766	21669	6229
7767	21672	6227
7768	21676	6224
7769	21678	6221
7770	21682	6219
7771	21685	6216
7772	21687	6213
7773	21690	6210
7774	21692	6207
7775	21695	6204
7776	21697	6202
7777	21700	6199
7778	21703	6196
7779	21706	6193
7780	21710	6191
7781	21713	6188
7782	21716	6185
7783	21718	6183
7784	21721	6180
7785	21723	6177
7786	21726	6174
7787	21733	6173
7788	21739	6170
7789	21743	6168
7790	21746	6165
7791	21749	6163
7792	21751	6160
7793	21755	6157
7794	21758	6154
7795	21761	6152
7796	21764	6149
7797	21767	6146
7798	21770	6143
7799	21772	6141
7800	21775	6138
7801	21778	6135
7802	21780	6132
7803	21783	6129
7804	21786	6126
7805	21789	6124
7806	21791	6121
7807	21794	6118
7808	21796	6115
7809	21799	6112
7810	21801	6109
7811	21804	6106
7812	21807	6104
7813	21809	6101
7814	21812	6098
7815	21815	6095
7816	21818	6093
7817	21821	6090
7818	21824	6087
7819	21827	6084
7820	21830	6082
7821	21832	6079
7822	21835	6076
7823	21837	6073
7824	21840	6070
7825	21843	6067
7826	21845	6064
7827	21848	6062
7828	21850	6059
7829	21853	6056
7830	21855	6053
7831	21858	6050
7832	21861	6048
7833	21864	6045
7834	21867	6042
7835	21869	6039
7836	21872	6036
7837	21874	6033
7838	21877	6031
7839	21880	6028
7840	21883	6025
7841	21885	6022
7842	21888	6019
7843	21890	6016
7844	21893	6013
7845	21896	6011
7846	21898	6008
7847	21902	6005
7848	21905	6003
7849	21908	6000
7850	21912	5997
7851	21917	5995
7852	21920	5993
7853	21923	5990
7854	21926	5987
7855	21929	5984
7856	21932	5982
7857	21935	5979
7858	21938	5976
7859	21941	5973
7860	21943	5971
7861	21946	5968
7862	21949	5965
7863	21951	5962
7864	21954	5959
7865	21957	5956
7866	21961	5954
7867	21964	5951
7868	21967	5949
7869	21970	5946
7870	21973	5943
7871	21976	5940
7872	21978	5937
7873	21980	5934
7874	21983	5932
7875	21986	5929
7876	21989	5926
7877	21993	5924
7878	21996	5921
7879	21998	5918
7880	22001	5915
7881	22003	5912
7882	22006	5909
7883	22008	5906
7884	22011	5904
7885	22014	5901
7886	22018	5898
7887	22021	5896
7888	22023	5893
7889	22026	5890
7890	22028	5887
7891	22030	5884
7892	22034	5881
7893	22037	5879
7894	22039	5876
7895	22042	5873
7896	22046	5871
7897	22049	5868
7898	22052	5865
7899	22054	5862
7900	22057	5859
7901	22060	5857
7902	22062	5854
7903	22065	5851
7904	22067	5848
7905	22070	5845
7906	22073	5842
7907	22076	5840
7908	22078	5837
7909	22081	5834
7910	22083	5831
7911	22086	5828
7912	22089	5825
7913	22091	5823
